userid	itemid	rating
6494	148818	1
6494	154339	1
6494	144190	1
6494	130750	1
6494	155720	1
6494	107743	1
6494	108034	1
6494	140282	1
6494	138513	1
6494	134481	1
6494	137501	1
6494	155991	1
6494	139603	1
6494	117628	1
6494	153693	1
6494	149015	1
6494	146831	1
6494	110421	1
6494	151637	1
6495	148730	1
6495	109900	1
6495	148080	1
6495	138153	1
6495	139448	1
6496	118569	1
6496	146608	1
6496	131713	1
6496	138135	1
6496	107743	1
6496	130655	1
6496	116624	1
6496	135223	1
6496	118555	1
6496	145813	1
6496	108008	1
6497	107743	1
6497	152695	1
6497	141734	1
6497	145784	1
6497	120210	1
6497	156011	1
6498	119441	1
6498	156934	1
6498	126796	1
6498	149195	1
6498	138749	1
6498	120852	1
6498	156287	1
6498	117446	1
6498	156582	1
6498	156365	1
6498	154749	1
6498	149876	1
6498	127162	1
6498	152938	1
6498	133507	1
6498	156830	1
6498	144664	1
6498	142552	1
6498	151272	1
6498	114859	1
6498	151378	1
6498	138825	1
6498	153711	1
6498	153617	1
6498	111077	1
6498	117633	1
6498	128743	1
6498	156370	1
6498	129259	1
6498	153815	1
6498	114268	1
6498	153664	1
6498	151175	1
6498	150487	1
6498	150081	1
6498	121573	1
6498	149123	1
6498	144712	1
6498	142290	1
6498	153766	1
6498	156779	1
6498	150067	1
6498	156770	1
6498	155448	1
6498	143664	1
6498	112104	1
6498	110566	1
6498	155034	1
6498	157054	1
6498	144740	1
6498	151420	1
6498	125469	1
6498	130253	1
6498	146188	1
6498	145506	1
6498	139581	1
6498	156974	1
6498	128169	1
6498	118566	1
6498	151697	1
6498	139642	1
6498	156838	1
6498	148566	1
6498	143063	1
6498	133090	1
6498	127176	1
6498	144759	1
6498	151671	1
6498	120855	1
6498	132573	1
6498	155683	1
6498	156035	1
6498	123022	1
6498	156862	1
6498	152484	1
6498	118783	1
6498	127521	1
6498	145943	1
6498	111308	1
6498	154582	1
6498	123156	1
6498	156371	1
6498	153284	1
6498	145728	1
6498	138867	1
6498	150640	1
6498	143898	1
6498	108438	1
6498	155850	1
6498	153749	1
6498	143809	1
6498	144049	1
6498	152921	1
6498	133778	1
6498	150068	1
6498	142965	1
6498	154536	1
6498	142130	1
6498	152373	1
6498	129274	1
6498	156487	1
6498	153022	1
6498	150170	1
6498	120962	1
6498	145283	1
6498	155958	1
6498	138786	1
6498	143721	1
6498	147102	1
6498	156069	1
6498	156381	1
6498	138868	1
6498	151805	1
6498	144714	1
6498	138702	1
6498	123884	1
6498	150770	1
6498	132262	1
6498	133139	1
6498	156593	1
6498	150002	1
6498	153783	1
6498	140774	1
6498	154004	1
6498	139134	1
6498	113185	1
6498	147508	1
6498	150433	1
6498	154107	1
6498	128649	1
6498	154565	1
6498	145328	1
6498	156026	1
6498	112392	1
6498	154944	1
6498	156030	1
6498	113953	1
6498	142114	1
6498	156114	1
6498	147060	1
6498	151696	1
6498	126427	1
6498	139130	1
6498	154280	1
6498	149959	1
6498	138206	1
6498	124997	1
6498	137594	1
6498	119813	1
6498	118883	1
6498	156436	1
6498	156691	1
6498	152890	1
6498	118568	1
6498	151695	1
6498	155849	1
6498	109854	1
6498	154671	1
6498	120793	1
6498	152843	1
6498	157047	1
6498	121559	1
6498	152826	1
6498	122651	1
6498	153402	1
6498	156927	1
6498	156072	1
6498	156406	1
6498	155229	1
6498	137023	1
6498	144758	1
6498	139806	1
6498	153083	1
6498	107743	1
6498	118639	1
6498	153515	1
6498	122595	1
6498	133611	1
6498	151670	1
6498	140387	1
6499	148999	1
6499	124905	1
6499	133794	1
6499	136599	1
6499	107743	1
6500	117360	1
6500	115114	1
6500	111520	1
6500	136883	1
6500	134565	1
6500	134453	1
6500	107743	1
6500	115029	1
6500	112077	1
6500	154386	1
6500	112719	1
6500	112413	1
6500	147956	1
6500	141156	1
6501	126778	1
6501	120544	1
6501	116974	1
6501	111929	1
6501	107743	1
6501	109319	1
6501	117927	1
6501	117245	1
6501	131447	1
6501	152580	1
6502	119136	1
6502	127274	1
6502	141976	1
6502	142620	1
6502	107743	1
6502	113244	1
6502	150871	1
6503	112560	1
6503	122725	1
6503	117313	1
6503	144738	1
6503	139620	1
6503	133527	1
6503	117352	1
6503	138046	1
6503	141636	1
6503	133268	1
6503	130876	1
6503	145976	1
6503	118960	1
6503	109319	1
6503	148353	1
6503	120853	1
6503	142089	1
6503	107743	1
6503	146947	1
6503	140590	1
6503	134481	1
6503	139969	1
6503	144937	1
6503	149404	1
6503	136549	1
6503	115952	1
6503	121687	1
6503	148938	1
6503	125006	1
6503	143311	1
6503	138173	1
6503	112427	1
6503	120988	1
6503	132502	1
6504	123083	1
6504	107747	1
6504	140597	1
6504	111496	1
6504	135123	1
6504	118566	1
6505	142508	1
6505	115676	1
6505	135924	1
6505	128623	1
6505	126432	1
6505	143958	1
6505	109185	1
6506	120853	1
6506	151319	1
6506	143205	1
6506	107749	1
6507	139932	1
6507	130475	1
6507	139845	1
6507	114399	1
6507	138626	1
6507	146588	1
6507	155437	1
6508	152814	1
6508	107749	1
6508	150541	1
6508	143774	1
6508	139037	1
6508	142702	1
6508	142869	1
6508	118489	1
6508	111053	1
6508	150743	1
6509	109680	1
6509	108795	1
6509	128335	1
6509	142624	1
6509	112272	1
6509	149017	1
6510	128653	1
6510	129300	1
6510	124908	1
6510	117021	1
6510	122146	1
6510	129208	1
6510	141676	1
6510	119561	1
6510	112147	1
6510	134464	1
6510	107751	1
6511	116901	1
6511	127712	1
6511	128565	1
6511	137880	1
6511	120857	1
6511	146661	1
6511	107754	1
6511	118990	1
6511	120204	1
6511	139009	1
6511	126290	1
6511	119001	1
6512	107758	1
6512	130543	1
6512	130622	1
6512	126098	1
6512	123429	1
6512	139133	1
6513	150004	1
6513	142250	1
6513	107758	1
6513	130025	1
6514	138929	1
6514	145976	1
6514	129197	1
6514	107758	1
6514	110969	1
6514	136794	1
6514	153026	1
6514	135126	1
6514	133071	1
6514	145498	1
6515	134957	1
6515	109346	1
6515	110205	1
6515	107758	1
6515	111270	1
6515	133699	1
6516	107927	1
6516	113794	1
6516	107768	1
6516	134611	1
6516	110692	1
6516	109825	1
6516	116039	1
6516	127004	1
6516	135282	1
6516	114897	1
6516	133298	1
6516	107929	1
6516	123073	1
6516	135018	1
6516	112986	1
6516	109045	1
6516	115109	1
6516	126250	1
6516	118648	1
6516	125222	1
6516	135072	1
6516	128547	1
6516	112440	1
6516	144980	1
6516	115952	1
6516	142838	1
6517	118851	1
6517	151889	1
6517	111496	1
6517	107768	1
6517	150611	1
6518	113389	1
6518	144982	1
6518	141841	1
6518	120604	1
6518	153151	1
6518	150179	1
6518	107768	1
6518	142424	1
6518	124997	1
6518	120605	1
6518	117059	1
6518	147886	1
6518	124840	1
6518	129537	1
6518	125776	1
6518	137880	1
6518	127712	1
6518	128385	1
6518	154292	1
6519	107770	1
6519	153543	1
6519	114159	1
6519	130876	1
6520	132015	1
6520	114561	1
6520	107771	1
6520	130078	1
6520	127068	1
6520	113595	1
6520	141727	1
6520	134247	1
6520	120925	1
6521	132278	1
6521	107772	1
6521	112427	1
6521	119400	1
6521	126356	1
6522	124691	1
6522	127334	1
6522	128927	1
6522	109386	1
6523	129352	1
6523	107773	1
6523	128623	1
6523	121687	1
6523	143750	1
6523	144277	1
6523	147016	1
6523	108488	1
6523	111044	1
6523	154764	1
6523	156064	1
6523	140943	1
6524	128538	1
6524	107773	1
6524	119177	1
6524	128475	1
6524	131459	1
6524	121940	1
6524	123317	1
6524	107881	1
6524	128610	1
6524	123634	1
6525	138706	1
6525	120017	1
6525	135035	1
6525	121394	1
6525	154470	1
6525	144738	1
6525	147785	1
6525	143498	1
6525	107775	1
6525	137312	1
6525	129913	1
6526	132023	1
6526	138588	1
6526	109397	1
6526	107778	1
6526	121599	1
6526	147695	1
6526	120202	1
6527	113431	1
6527	116445	1
6527	128538	1
6527	129758	1
6527	123614	1
6527	120229	1
6527	109248	1
6527	117866	1
6527	107779	1
6528	120795	1
6528	109582	1
6528	107780	1
6528	109607	1
6528	111520	1
6529	156548	1
6529	140168	1
6529	153885	1
6529	154521	1
6529	152065	1
6529	109130	1
6529	111909	1
6529	124997	1
6529	117973	1
6529	120948	1
6529	107784	1
6529	113614	1
6529	139879	1
6529	141263	1
6529	109074	1
6529	156536	1
6529	150462	1
6529	139260	1
6529	139492	1
6529	130376	1
6529	150276	1
6529	150365	1
6529	134250	1
6529	110870	1
6529	112285	1
6529	116253	1
6530	127712	1
6530	110326	1
6530	151889	1
6530	107784	1
6530	154285	1
6531	124445	1
6531	145427	1
6531	118864	1
6531	107785	1
6531	144738	1
6531	115124	1
6531	147099	1
6531	149777	1
6531	144254	1
6531	131459	1
6531	118084	1
6532	152503	1
6532	107785	1
6532	121623	1
6532	136818	1
6533	145069	1
6533	115132	1
6533	111536	1
6533	108206	1
6533	151533	1
6533	112578	1
6533	115724	1
6533	110043	1
6533	154044	1
6533	143401	1
6533	155157	1
6533	124997	1
6533	140786	1
6533	139618	1
6533	117659	1
6533	125162	1
6533	107785	1
6533	155156	1
6533	112602	1
6533	128565	1
6533	141260	1
6533	113794	1
6533	115165	1
6533	111520	1
6533	121806	1
6533	149091	1
6533	119995	1
6533	127553	1
6533	141776	1
6533	115420	1
6533	140906	1
6533	112996	1
6533	119872	1
6533	109748	1
6533	136681	1
6533	132690	1
6533	133255	1
6533	141526	1
6533	125497	1
6533	156105	1
6533	119119	1
6534	113635	1
6534	134611	1
6534	107786	1
6534	110636	1
6534	142278	1
6534	146289	1
6534	134674	1
6534	148216	1
6534	139037	1
6535	127499	1
6535	153356	1
6535	107786	1
6535	141574	1
6536	152818	1
6536	129883	1
6536	107786	1
6536	154059	1
6536	128450	1
6536	128431	1
6536	121580	1
6536	143773	1
6536	118293	1
6537	151216	1
6537	121756	1
6537	136853	1
6537	107787	1
6537	129850	1
6538	111694	1
6538	111942	1
6538	108988	1
6538	108287	1
6538	119431	1
6538	136183	1
6538	135707	1
6538	107787	1
6538	114885	1
6538	136749	1
6539	153270	1
6539	121391	1
6539	129663	1
6539	131965	1
6539	129651	1
6539	125224	1
6539	123064	1
6539	148137	1
6539	134139	1
6539	115218	1
6539	135247	1
6539	154587	1
6539	118015	1
6539	134361	1
6539	107787	1
6539	128078	1
6540	149183	1
6540	121703	1
6540	107788	1
6540	130510	1
6540	130964	1
6540	120183	1
6540	114857	1
6540	151922	1
6541	139716	1
6541	152189	1
6541	107789	1
6541	141169	1
6541	147528	1
6541	150266	1
6542	144738	1
6542	151632	1
6542	139881	1
6542	149351	1
6542	107791	1
6542	155929	1
6542	121320	1
6542	152862	1
6542	134982	1
6543	107792	1
6543	153293	1
6543	150048	1
6543	129509	1
6543	129761	1
6543	117360	1
6543	149471	1
6543	146136	1
6543	156187	1
6543	108917	1
6543	154285	1
6543	123772	1
6543	151069	1
6543	138056	1
6543	140170	1
6543	137564	1
6544	136138	1
6544	130375	1
6544	107794	1
6544	128132	1
6544	115987	1
6544	141600	1
6544	137720	1
6544	131069	1
6544	134506	1
6544	126303	1
6544	137726	1
6544	114790	1
6544	128991	1
6544	146390	1
6544	136155	1
6544	120367	1
6545	130003	1
6545	107798	1
6545	145942	1
6545	124624	1
6545	111341	1
6545	136775	1
6545	111940	1
6545	155514	1
6545	142589	1
6545	150591	1
6545	137948	1
6545	144827	1
6545	115638	1
6546	130335	1
6546	133993	1
6546	135458	1
6546	156711	1
6546	109851	1
6546	142398	1
6546	107800	1
6546	147353	1
6546	145697	1
6546	153921	1
6546	124881	1
6546	146661	1
6546	149775	1
6546	109738	1
6546	131296	1
6546	130733	1
6546	123539	1
6546	110195	1
6546	108014	1
6546	152904	1
6547	149522	1
6547	141328	1
6547	141684	1
6547	107804	1
6548	121591	1
6548	134087	1
6548	117962	1
6548	119345	1
6548	148921	1
6548	152972	1
6548	154285	1
6548	152975	1
6548	107807	1
6549	127694	1
6549	144131	1
6549	130181	1
6549	146686	1
6549	142996	1
6549	107812	1
6549	130241	1
6549	127529	1
6549	124997	1
6549	143798	1
6550	127695	1
6550	142543	1
6550	147682	1
6550	144738	1
6550	139713	1
6550	107812	1
6550	109400	1
6550	131831	1
6550	133877	1
6550	110566	1
6550	109879	1
6551	125191	1
6551	125808	1
6551	129447	1
6551	133158	1
6551	147758	1
6551	107812	1
6551	155411	1
6551	146738	1
6552	108599	1
6552	138189	1
6552	136111	1
6552	139452	1
6552	114748	1
6552	107816	1
6552	143341	1
6552	119203	1
6553	110670	1
6553	107818	1
6553	141227	1
6553	129510	1
6553	151922	1
6554	116609	1
6554	152432	1
6554	112050	1
6554	144160	1
6554	123781	1
6554	107824	1
6555	111975	1
6555	148694	1
6555	151088	1
6555	113468	1
6555	107825	1
6556	120290	1
6556	131520	1
6556	114094	1
6556	117542	1
6556	139999	1
6556	137785	1
6556	107826	1
6556	156124	1
6557	130421	1
6557	135713	1
6557	125701	1
6557	122894	1
6557	128946	1
6557	107827	1
6557	144752	1
6558	126132	1
6558	124846	1
6558	107827	1
6558	145448	1
6559	123772	1
6559	129651	1
6559	109209	1
6559	155532	1
6559	150614	1
6559	118617	1
6559	144629	1
6559	147589	1
6559	127683	1
6559	144745	1
6559	122262	1
6559	123155	1
6559	112617	1
6559	113002	1
6559	134601	1
6559	107827	1
6559	127048	1
6559	114756	1
6559	112696	1
6559	148731	1
6559	138887	1
6559	148137	1
6559	147103	1
6559	131650	1
6559	131286	1
6560	130856	1
6560	135170	1
6560	138046	1
6560	141229	1
6560	142164	1
6560	107827	1
6560	145096	1
6561	122694	1
6561	114808	1
6561	118145	1
6561	109155	1
6561	124910	1
6561	113653	1
6561	119847	1
6561	132353	1
6561	117904	1
6561	122925	1
6561	133503	1
6561	128464	1
6561	118824	1
6561	134616	1
6561	134404	1
6561	107827	1
6561	125694	1
6561	123771	1
6561	139369	1
6561	115709	1
6561	107974	1
6562	123743	1
6562	134949	1
6562	107827	1
6562	124625	1
6562	153921	1
6562	142660	1
6562	137484	1
6562	134858	1
6562	116114	1
6562	136185	1
6562	138061	1
6562	145749	1
6562	155000	1
6562	122765	1
6563	136152	1
6563	116464	1
6563	138756	1
6563	110851	1
6563	119750	1
6563	130306	1
6563	121395	1
6563	123808	1
6563	124394	1
6563	134087	1
6563	122027	1
6563	118943	1
6563	117037	1
6563	115709	1
6563	127724	1
6563	124983	1
6563	124335	1
6563	107828	1
6563	134317	1
6564	127443	1
6564	114993	1
6564	129093	1
6564	143532	1
6564	107828	1
6564	110566	1
6564	143883	1
6565	110566	1
6565	137270	1
6565	136207	1
6565	120780	1
6565	126491	1
6565	124997	1
6566	136276	1
6566	133747	1
6566	140577	1
6566	115709	1
6566	127502	1
6566	140338	1
6566	144172	1
6566	138441	1
6566	107828	1
6567	145853	1
6567	142164	1
6567	118943	1
6567	126910	1
6567	136763	1
6567	141984	1
6567	141767	1
6567	142519	1
6567	123597	1
6567	126828	1
6567	120626	1
6567	135124	1
6567	107828	1
6567	116549	1
6567	141347	1
6567	127712	1
6567	115105	1
6567	113736	1
6567	126951	1
6568	127939	1
6568	137754	1
6568	140865	1
6568	151080	1
6568	111614	1
6568	118422	1
6568	136937	1
6568	120948	1
6568	129404	1
6568	151074	1
6568	124993	1
6568	115446	1
6568	117559	1
6568	116756	1
6568	152419	1
6568	138006	1
6568	137019	1
6568	118755	1
6569	155482	1
6569	107828	1
6569	136348	1
6569	121104	1
6570	130085	1
6570	123492	1
6570	109411	1
6570	116118	1
6570	111616	1
6570	111542	1
6570	112801	1
6570	107828	1
6570	124445	1
6570	125832	1
6571	132023	1
6571	129395	1
6571	142378	1
6571	136763	1
6571	107828	1
6571	124910	1
6571	115369	1
6571	127322	1
6571	136898	1
6571	113466	1
6571	128814	1
6571	124995	1
6572	109796	1
6572	146183	1
6572	124938	1
6572	109544	1
6573	107828	1
6573	124997	1
6573	138750	1
6573	128108	1
6574	143812	1
6574	116839	1
6574	139894	1
6574	125178	1
6574	134975	1
6574	107828	1
6574	141068	1
6574	125273	1
6574	133747	1
6574	140711	1
6574	146885	1
6574	142620	1
6574	146047	1
6574	133066	1
6575	122805	1
6575	136058	1
6575	119494	1
6575	118836	1
6575	126085	1
6575	121901	1
6575	142202	1
6575	127712	1
6575	151862	1
6575	118990	1
6575	116556	1
6575	139185	1
6575	130285	1
6575	130505	1
6575	116418	1
6575	144425	1
6575	107828	1
6576	111311	1
6576	124532	1
6576	127198	1
6576	123685	1
6576	139417	1
6577	110273	1
6577	121476	1
6577	117984	1
6577	121320	1
6577	116487	1
6577	115663	1
6577	109390	1
6577	116262	1
6577	131459	1
6578	107833	1
6578	152432	1
6578	140629	1
6578	137292	1
6578	152917	1
6579	138704	1
6579	148921	1
6579	121703	1
6579	152984	1
6579	153386	1
6579	139155	1
6579	147239	1
6579	147291	1
6579	108266	1
6579	120613	1
6579	126650	1
6579	146377	1
6579	139965	1
6579	154592	1
6579	150161	1
6579	150502	1
6579	122344	1
6579	117360	1
6579	107835	1
6580	143321	1
6580	130632	1
6580	107835	1
6580	131342	1
6581	151068	1
6581	152431	1
6581	146715	1
6581	147771	1
6581	145622	1
6581	139258	1
6581	123577	1
6581	132214	1
6581	156179	1
6581	146543	1
6581	107835	1
6581	142019	1
6581	141159	1
6581	143876	1
6581	126765	1
6582	107835	1
6582	151626	1
6582	137996	1
6582	123604	1
6583	130475	1
6583	138706	1
6583	107835	1
6583	124997	1
6583	121985	1
6583	117271	1
6583	124453	1
6584	154285	1
6584	110809	1
6584	150004	1
6584	107835	1
6584	109262	1
6584	127712	1
6584	120934	1
6584	127882	1
6584	130822	1
6584	153081	1
6584	137309	1
6584	109811	1
6584	134045	1
6584	110355	1
6585	110000	1
6585	156275	1
6585	121491	1
6585	128969	1
6585	107835	1
6586	131472	1
6586	139845	1
6586	107839	1
6586	145945	1
6586	140786	1
6586	129919	1
6586	139291	1
6586	113509	1
6586	140307	1
6586	135604	1
6587	142089	1
6587	123552	1
6587	107840	1
6587	139514	1
6588	148505	1
6588	144421	1
6588	124335	1
6588	153252	1
6589	144118	1
6589	121761	1
6589	155157	1
6589	107842	1
6590	143739	1
6590	135552	1
6590	107842	1
6590	129628	1
6590	126818	1
6591	112193	1
6591	148258	1
6591	141596	1
6591	107842	1
6591	129667	1
6591	128755	1
6591	118728	1
6591	148323	1
6591	114962	1
6591	145794	1
6591	130955	1
6591	112970	1
6591	108838	1
6592	137722	1
6592	128523	1
6592	136864	1
6592	129165	1
6592	142302	1
6592	123473	1
6592	107845	1
6593	110502	1
6593	144325	1
6593	149351	1
6593	115209	1
6593	109764	1
6593	107847	1
6593	147093	1
6593	155282	1
6593	125945	1
6593	146174	1
6593	156441	1
6593	113942	1
6594	124256	1
6594	113447	1
6594	107850	1
6594	107851	1
6594	136763	1
6594	131965	1
6594	127539	1
6595	130247	1
6595	147575	1
6595	112054	1
6595	130421	1
6595	128129	1
6595	137390	1
6595	137740	1
6595	126279	1
6595	120626	1
6595	142828	1
6595	143774	1
6595	130712	1
6595	123015	1
6595	142630	1
6595	107852	1
6595	135030	1
6595	136967	1
6596	116820	1
6596	139026	1
6596	121088	1
6596	107852	1
6596	122985	1
6596	130346	1
6596	136954	1
6596	143376	1
6597	124961	1
6597	126017	1
6597	128547	1
6597	107858	1
6598	138508	1
6598	154677	1
6598	148864	1
6598	149605	1
6598	152054	1
6598	117587	1
6598	116593	1
6598	154758	1
6598	153074	1
6598	153924	1
6598	108265	1
6598	116316	1
6598	134837	1
6598	128552	1
6598	138437	1
6598	156131	1
6598	140353	1
6598	130003	1
6598	141283	1
6598	142597	1
6598	141776	1
6598	122833	1
6598	135265	1
6598	143395	1
6598	141758	1
6598	126250	1
6598	107858	1
6598	116613	1
6598	136089	1
6598	149498	1
6598	151785	1
6598	139218	1
6598	144738	1
6598	127712	1
6598	113464	1
6598	122030	1
6598	131278	1
6598	116394	1
6598	148113	1
6598	153921	1
6598	132595	1
6599	138397	1
6599	107860	1
6599	136520	1
6599	108511	1
6599	113793	1
6600	110070	1
6600	143015	1
6600	148137	1
6600	144196	1
6600	126657	1
6600	127962	1
6600	107860	1
6601	147404	1
6601	117842	1
6601	131922	1
6601	140918	1
6601	131258	1
6601	135373	1
6601	107860	1
6601	131356	1
6602	133583	1
6602	135698	1
6602	107860	1
6602	130959	1
6602	144118	1
6602	146164	1
6602	125492	1
6602	147657	1
6602	125945	1
6603	127816	1
6603	123014	1
6603	124471	1
6603	124693	1
6603	121707	1
6603	125492	1
6603	107864	1
6603	124725	1
6604	118639	1
6604	148139	1
6604	107864	1
6604	143147	1
6604	143146	1
6605	123015	1
6605	109348	1
6605	125432	1
6605	117458	1
6605	152335	1
6605	108995	1
6605	127870	1
6605	107865	1
6605	112224	1
6605	137990	1
6605	112639	1
6605	125190	1
6605	147560	1
6606	128847	1
6606	107865	1
6606	122892	1
6606	115329	1
6607	122733	1
6607	135026	1
6607	107866	1
6607	137216	1
6607	133158	1
6607	129922	1
6607	129360	1
6607	118851	1
6607	137555	1
6608	108170	1
6608	147806	1
6608	128399	1
6608	150050	1
6608	140820	1
6608	155013	1
6608	155816	1
6608	149889	1
6608	144327	1
6608	153941	1
6608	149017	1
6608	138706	1
6608	108340	1
6609	142792	1
6609	148197	1
6609	155266	1
6609	137679	1
6609	126182	1
6609	127729	1
6609	139491	1
6609	134837	1
6609	107868	1
6609	138879	1
6610	145098	1
6610	151241	1
6610	118274	1
6610	130473	1
6610	107868	1
6611	122113	1
6611	122342	1
6611	137445	1
6611	109214	1
6611	107868	1
6611	138046	1
6611	127357	1
6611	140614	1
6611	116975	1
6611	129559	1
6611	115990	1
6611	141584	1
6611	128535	1
6611	115912	1
6611	115397	1
6612	134535	1
6612	137397	1
6612	149482	1
6612	150571	1
6612	142338	1
6612	107869	1
6612	140768	1
6612	107912	1
6612	114393	1
6612	148906	1
6613	129526	1
6613	126617	1
6613	138563	1
6613	127683	1
6613	128547	1
6613	136763	1
6613	116549	1
6613	132228	1
6613	122456	1
6613	142945	1
6613	107869	1
6613	138699	1
6613	131375	1
6613	119703	1
6613	131414	1
6613	121277	1
6613	137815	1
6613	132791	1
6614	139581	1
6614	107873	1
6614	134163	1
6614	124609	1
6615	147240	1
6615	123366	1
6615	114566	1
6615	135402	1
6615	112300	1
6615	107877	1
6616	113554	1
6616	148172	1
6616	131557	1
6616	110674	1
6616	107878	1
6616	124294	1
6617	119113	1
6617	128995	1
6617	140499	1
6617	149202	1
6617	120557	1
6617	126698	1
6617	156509	1
6617	132851	1
6617	144199	1
6617	141964	1
6617	107878	1
6618	107889	1
6618	131528	1
6618	120689	1
6618	130980	1
6618	110960	1
6618	149996	1
6618	110593	1
6618	144738	1
6618	130928	1
6618	138706	1
6618	139506	1
6618	109588	1
6618	123339	1
6619	117482	1
6619	118185	1
6619	120147	1
6619	116207	1
6619	118120	1
6619	139045	1
6619	113655	1
6620	107889	1
6620	137017	1
6620	123443	1
6620	142216	1
6620	130003	1
6620	146947	1
6620	149404	1
6621	129346	1
6621	138835	1
6621	121001	1
6621	107889	1
6621	123906	1
6621	131628	1
6621	114319	1
6622	151922	1
6622	139476	1
6622	120775	1
6622	140002	1
6622	107889	1
6623	150285	1
6623	107889	1
6623	111243	1
6623	148472	1
6623	134761	1
6623	132531	1
6623	109434	1
6624	124559	1
6624	107890	1
6624	127519	1
6624	121320	1
6624	144448	1
6624	124847	1
6624	125953	1
6624	150483	1
6624	118434	1
6625	146983	1
6625	145551	1
6625	152165	1
6625	107890	1
6625	124335	1
6625	118050	1
6626	117339	1
6626	125643	1
6626	148987	1
6626	113289	1
6626	107890	1
6626	114519	1
6627	145444	1
6627	117438	1
6627	148113	1
6627	121394	1
6627	115952	1
6627	130525	1
6627	121901	1
6627	121739	1
6627	117360	1
6627	128691	1
6627	116536	1
6627	132600	1
6627	107897	1
6627	125577	1
6627	146051	1
6627	114790	1
6627	121184	1
6627	116874	1
6627	136526	1
6628	151448	1
6628	143820	1
6628	121880	1
6628	107898	1
6628	129124	1
6629	129631	1
6629	110161	1
6629	116475	1
6629	120419	1
6629	115235	1
6629	109831	1
6629	151768	1
6629	154117	1
6629	153785	1
6629	112514	1
6629	108717	1
6629	115590	1
6629	113405	1
6629	125303	1
6629	118286	1
6629	109843	1
6629	122122	1
6629	134587	1
6629	115682	1
6629	128233	1
6629	145794	1
6629	119335	1
6629	120121	1
6629	156539	1
6629	107903	1
6629	112088	1
6629	107902	1
6629	117629	1
6629	114460	1
6629	126233	1
6629	120306	1
6629	116914	1
6629	116162	1
6629	121137	1
6629	112780	1
6629	120069	1
6630	129385	1
6630	112373	1
6630	145317	1
6630	115206	1
6630	124335	1
6630	136763	1
6630	127060	1
6630	120221	1
6630	138619	1
6630	127800	1
6630	148909	1
6630	136640	1
6630	148143	1
6630	129310	1
6630	118016	1
6630	109668	1
6631	117011	1
6631	151492	1
6631	107903	1
6631	123629	1
6632	143836	1
6632	108097	1
6632	123775	1
6632	132286	1
6632	127442	1
6632	127790	1
6632	149598	1
6632	148909	1
6632	156342	1
6632	135706	1
6632	155516	1
6632	126130	1
6632	145785	1
6632	116890	1
6632	138054	1
6632	150824	1
6632	119069	1
6632	115911	1
6632	134289	1
6632	150801	1
6632	120720	1
6632	150793	1
6632	132143	1
6632	131931	1
6632	127832	1
6632	146884	1
6632	123468	1
6632	115837	1
6632	147840	1
6632	122976	1
6632	146992	1
6632	145794	1
6632	137352	1
6632	146469	1
6632	137591	1
6632	135970	1
6632	130446	1
6632	138581	1
6632	107905	1
6632	117402	1
6632	146440	1
6632	123222	1
6632	147841	1
6632	130253	1
6632	124607	1
6632	147311	1
6632	141315	1
6632	156963	1
6632	122881	1
6632	110084	1
6632	147768	1
6632	147802	1
6633	107906	1
6633	140266	1
6633	137598	1
6633	131297	1
6633	143395	1
6634	141443	1
6634	124695	1
6634	144317	1
6634	107906	1
6634	152107	1
6635	143885	1
6635	131838	1
6635	154832	1
6635	127683	1
6635	107908	1
6635	134621	1
6635	155274	1
6635	114315	1
6635	121820	1
6636	110966	1
6636	154285	1
6636	144096	1
6636	126356	1
6636	117360	1
6636	107911	1
6636	142030	1
6636	130886	1
6636	123292	1
6636	134433	1
6636	144490	1
6636	134273	1
6637	112766	1
6637	134183	1
6637	115322	1
6637	122895	1
6637	107911	1
6638	127683	1
6638	112158	1
6638	112101	1
6638	107911	1
6639	139817	1
6639	153905	1
6639	138706	1
6639	151448	1
6639	131459	1
6639	141664	1
6639	141506	1
6639	107912	1
6639	121548	1
6639	141225	1
6640	117954	1
6640	127962	1
6640	150580	1
6640	120810	1
6640	114566	1
6640	149888	1
6640	107912	1
6640	146974	1
6640	115524	1
6640	116390	1
6640	115414	1
6641	107912	1
6641	134296	1
6641	111579	1
6641	113397	1
6641	113171	1
6641	143792	1
6641	113953	1
6641	147973	1
6641	134611	1
6642	126899	1
6642	107912	1
6642	132250	1
6642	112418	1
6642	138708	1
6642	143331	1
6642	124847	1
6643	123500	1
6643	131522	1
6643	134702	1
6643	122286	1
6643	128297	1
6644	137359	1
6644	110736	1
6644	152004	1
6644	112004	1
6644	107912	1
6644	148921	1
6644	117256	1
6644	151605	1
6644	150759	1
6645	107912	1
6645	143792	1
6645	143111	1
6645	156786	1
6646	115841	1
6646	147568	1
6646	111669	1
6646	146612	1
6646	134839	1
6646	110735	1
6646	128172	1
6646	130109	1
6646	129151	1
6646	155052	1
6646	155579	1
6646	112989	1
6646	138581	1
6646	125642	1
6646	127740	1
6646	144962	1
6646	145200	1
6646	132650	1
6646	150483	1
6646	128603	1
6646	107912	1
6647	148117	1
6647	113474	1
6647	146306	1
6647	151121	1
6647	134199	1
6647	119133	1
6647	152871	1
6647	137692	1
6647	147253	1
6647	147887	1
6647	114531	1
6647	124654	1
6647	151601	1
6647	142438	1
6647	107912	1
